temperature,humidity,wind_speed,rainfall,weather_severity_score,heavy_rain,high_humidity
42.1,33.1,9.5,0.5,16.24,0,0
29.8,66.8,12.8,17.2,32.459999999999994,0,0
27.2,74.4,24.1,32.4,42.82,0,0
27.3,46.8,15.7,11.2,24.39,0,0
44.4,33.3,16.1,4.9,19.61,0,0
29.0,45.5,20.2,8.8,24.11,0,0
38.5,27.0,5.6,2.4,14.029999999999998,0,0
22.5,82.7,43.5,89.2,71.44,1,0
24.4,64.9,21.0,5.0,28.110000000000003,0,0
31.0,48.2,18.7,18.7,28.78,0,0
26.3,83.6,18.8,49.5,51.269999999999996,0,0
32.1,41.0,5.1,1.5,17.13,0,0
42.8,25.4,9.7,4.5,15.64,0,0
25.1,74.2,22.3,52.5,50.230000000000004,1,0
24.3,98.7,42.7,68.0,67.78000000000002,1,1
23.8,82.9,27.3,29.5,44.510000000000005,0,0
36.3,29.8,9.8,3.5,15.93,0,0
27.2,94.2,18.0,64.5,60.38,1,1
42.0,26.6,13.9,1.1,15.399999999999999,0,0
31.9,27.6,7.2,2.4,13.869999999999997,0,0
40.6,31.6,6.9,4.0,16.520000000000003,0,0
26.9,75.1,19.1,60.1,53.08,1,0
22.2,48.2,11.2,19.2,26.599999999999998,0,0
24.8,65.4,12.4,11.4,29.14,0,0
34.0,35.7,11.6,0.1,16.47,0,0
39.0,39.0,7.3,0.9,17.42,0,0
21.8,88.6,23.3,41.8,50.13999999999999,0,1
30.2,68.0,16.6,8.8,30.259999999999998,0,0
28.1,90.9,20.1,69.9,62.06000000000001,1,1
31.0,62.8,13.1,6.6,27.200000000000003,0,0
21.1,83.7,19.7,43.6,48.599999999999994,0,0
35.2,28.1,5.9,0.2,13.21,0,0
23.8,59.8,19.9,14.6,30.139999999999997,0,0
28.4,63.2,10.5,8.8,27.42,0,0
28.3,72.8,32.7,58.9,54.77,1,0
39.1,25.1,10.1,4.8,15.379999999999999,0,0
21.0,74.5,31.7,42.6,47.830000000000005,0,0
32.7,24.6,16.2,0.9,14.25,0,0
29.3,51.7,19.8,19.7,30.28,0,0
20.1,86.1,47.8,82.9,70.56,1,1
17.4,97.3,33.4,84.0,71.21,1,1
23.7,63.7,10.3,10.0,27.54,0,0
29.0,57.5,11.2,15.0,28.39,0,0
40.8,23.2,17.1,4.0,16.060000000000002,0,0
40.6,43.0,6.0,1.9,18.92,0,0
36.0,43.8,6.0,0.3,18.06,0,0
26.6,84.9,22.0,37.5,47.53,0,0
22.5,74.7,24.6,44.6,47.42,0,0
21.1,82.7,27.0,57.4,55.279999999999994,1,0
38.0,42.9,14.7,1.4,20.17,0,0
26.2,90.1,22.3,22.1,42.949999999999996,0,1
21.2,91.1,29.8,61.1,59.849999999999994,1,1
18.5,87.1,39.0,93.9,73.33999999999999,1,1
24.8,48.5,23.9,13.7,27.290000000000003,0,0
32.4,33.8,12.2,0.5,16.019999999999996,0,0
40.7,42.2,15.9,2.3,20.830000000000002,0,0
25.3,64.8,13.5,9.7,28.549999999999997,0,0
38.4,28.4,6.3,0.5,13.819999999999999,0,0
32.5,32.6,5.1,0.0,14.049999999999999,0,0
15.5,91.2,45.1,65.1,63.97,1,1
22.1,49.6,23.9,18.0,29.07,0,0
16.6,81.2,35.8,63.1,58.42,1,0
25.2,91.2,22.8,63.1,59.68000000000001,1,1
26.4,87.0,17.4,28.0,43.419999999999995,0,1
31.9,51.6,21.9,8.1,26.29,0,0
25.8,54.8,23.5,11.4,28.28,0,0
23.2,51.0,21.6,14.3,27.66,0,0
42.8,24.1,15.1,1.4,15.09,0,0
26.8,77.9,18.0,42.9,46.81,0,0
40.5,44.1,11.1,4.3,21.220000000000002,0,0
26.8,73.2,22.7,50.0,49.18,1,0
32.2,43.1,15.3,0.3,19.33,0,0
29.5,94.1,34.9,64.2,63.84,1,1
26.9,87.1,25.5,52.3,54.839999999999996,1,1
41.7,22.3,10.7,4.5,14.8,0,0
23.0,52.5,19.1,13.6,27.310000000000002,0,0
30.3,36.2,7.9,3.9,17.03,0,0
24.6,79.0,24.1,45.6,49.22,0,0
23.4,95.2,32.2,91.4,73.9,1,1
33.0,23.4,17.2,3.7,15.24,0,0
42.5,33.4,15.0,4.0,18.869999999999997,0,0
36.2,27.6,15.6,3.5,16.42,0,0
22.1,93.3,37.1,70.3,65.74,1,1
29.9,57.8,24.2,10.7,29.450000000000003,0,0
21.3,89.6,42.1,80.1,69.47,1,1
30.5,46.4,19.6,5.9,23.250000000000004,0,0
20.2,82.9,33.8,30.8,45.97,0,0
23.5,56.3,15.0,7.2,25.119999999999997,0,0
29.0,53.0,14.5,17.2,28.58,0,0
30.2,63.8,20.1,8.4,29.539999999999996,0,0
21.8,93.1,41.2,60.7,62.629999999999995,1,1
34.9,24.1,10.8,4.1,14.520000000000001,0,0
45.0,40.6,10.3,3.4,20.1,0,0
27.2,92.3,17.8,58.5,57.370000000000005,1,1
29.6,52.8,25.0,7.9,26.96,0,0
40.6,26.4,13.6,4.4,16.46,0,0
16.0,93.7,37.5,72.5,66.21,1,1
28.1,48.4,12.8,17.7,26.970000000000006,0,0
24.7,65.9,24.3,9.8,31.02,0,0
21.8,95.0,29.9,34.8,50.580000000000005,0,1
30.4,43.0,8.5,1.5,18.24,0,0
25.6,61.4,10.6,7.5,26.1,0,0
18.2,76.1,34.5,20.2,39.629999999999995,0,0
26.3,90.6,16.5,56.2,55.589999999999996,1,1
41.8,41.5,8.4,2.7,19.39,0,0
29.4,46.3,18.7,19.2,28.250000000000004,0,0
28.4,79.2,34.4,23.2,42.760000000000005,0,0
28.2,46.4,15.2,10.6,24.02,0,0
35.0,43.3,11.3,4.1,20.39,0,0
26.8,81.0,22.0,43.3,48.7,0,0
24.9,69.4,21.8,14.2,33.35,0,0
35.6,34.1,16.7,5.0,19.130000000000003,0,0
32.7,29.4,5.0,3.6,14.529999999999998,0,0
31.6,57.9,10.1,17.5,29.549999999999997,0,0
26.8,77.1,19.0,63.8,55.129999999999995,1,0
41.2,24.2,10.7,4.9,15.48,0,0
20.9,86.0,32.5,68.9,61.95,1,1
37.7,20.5,12.3,0.0,12.379999999999999,0,0
34.5,31.6,11.2,0.1,15.21,0,0
18.4,73.3,24.7,64.3,54.489999999999995,1,0
41.2,27.8,5.5,0.2,13.64,0,0
38.3,42.2,17.9,2.5,21.07,0,0
27.3,48.9,24.3,8.2,25.54,0,0
18.0,86.2,40.4,69.3,63.459999999999994,1,1
20.2,95.5,30.6,70.9,65.15,1,1
31.7,52.7,12.8,8.0,24.740000000000002,0,0
25.8,57.2,15.4,13.7,28.299999999999997,0,0
24.8,56.0,22.3,14.5,29.540000000000003,0,0
29.5,63.9,23.0,5.6,28.959999999999997,0,0
44.5,23.0,17.8,2.9,16.07,0,0
35.6,40.4,10.1,0.6,17.939999999999998,0,0
25.6,91.5,43.9,98.6,78.23,1,1
33.1,44.2,7.8,3.5,19.53,0,0
29.0,95.0,18.5,43.1,52.34,0,1
39.0,20.2,16.8,0.0,13.32,0,0
35.7,35.0,11.8,0.8,16.75,0,0
39.2,41.6,14.8,0.4,19.520000000000003,0,0
22.8,46.5,15.1,17.9,26.41,0,0
23.6,48.0,23.6,13.9,27.04,0,0
29.5,56.6,17.3,6.7,26.07,0,0
24.8,95.3,38.6,71.1,67.23,1,1
38.5,25.0,5.7,2.1,13.33,0,0
37.0,42.4,11.0,2.1,19.459999999999997,0,0
29.1,58.0,25.0,6.5,27.91,0,0
36.3,40.3,7.2,3.9,18.72,0,0
29.1,94.5,15.7,69.4,62.16,1,1
23.6,84.5,27.9,29.2,44.97,0,0
20.6,91.8,42.2,70.3,66.16,1,1
27.1,96.5,38.1,88.0,74.48,1,1
29.5,72.3,19.4,22.9,37.68,0,0
24.5,61.7,11.9,11.0,27.740000000000002,0,0
32.1,26.8,17.5,1.0,15.15,0,0
25.6,79.0,25.1,43.2,48.56000000000001,0,0
35.0,22.7,7.0,4.2,13.39,0,0
19.2,92.9,48.2,63.6,64.87,1,1
25.6,52.0,22.9,14.8,28.660000000000004,0,0
38.7,40.5,8.1,4.0,19.240000000000002,0,0
17.5,92.2,30.3,92.5,72.47,1,1
40.5,32.6,17.4,0.7,17.59,0,0
27.5,85.0,46.8,79.5,69.41,1,1
33.4,23.6,13.3,2.8,14.2,0,0
25.2,87.4,27.2,20.7,42.46,0,1
40.4,25.1,6.1,1.1,13.23,0,0
23.7,60.2,24.2,8.2,28.55,0,0
17.3,93.0,31.4,76.9,66.67,1,1
26.2,88.6,24.5,23.0,43.3,0,1
26.9,91.3,23.9,60.6,59.099999999999994,1,1
37.1,31.3,11.5,2.9,16.560000000000002,0,0
23.0,89.7,31.3,62.6,60.51,1,1
19.9,90.7,26.1,31.6,47.06,0,1
33.2,30.3,6.8,4.1,15.41,0,0
30.8,30.4,17.0,2.1,16.439999999999998,0,0
23.2,86.7,31.9,72.1,63.550000000000004,1,1
42.2,31.9,16.4,3.9,18.63,0,0
40.7,20.6,17.9,2.8,14.950000000000001,0,0
23.6,83.8,33.6,55.4,56.379999999999995,1,0
25.3,83.4,31.7,80.6,66.13000000000001,1,0
42.6,20.0,15.3,0.9,13.680000000000003,0,0
28.7,65.1,23.4,14.1,32.72,0,0
19.5,74.1,16.5,63.2,52.76,1,0
22.4,94.7,39.7,71.7,67.27,1,1
36.5,30.5,11.3,0.4,15.22,0,0
23.7,91.9,41.7,96.5,76.88000000000001,1,1
23.9,79.5,27.5,35.6,45.980000000000004,0,0
26.1,47.4,14.8,10.9,24.15,0,0
31.8,57.2,11.0,5.7,24.82,0,0
29.6,66.5,24.6,10.2,31.910000000000004,0,0
22.7,65.6,20.5,9.5,29.849999999999998,0,0
18.3,87.6,32.2,97.6,73.58999999999999,1,1
38.2,23.3,7.2,0.2,12.33,0,0
25.7,74.5,27.8,64.2,56.160000000000004,1,0
21.0,87.2,19.3,48.0,51.32,0,1
38.8,24.2,7.1,0.9,12.919999999999998,0,0
35.1,39.2,6.7,1.9,17.37,0,0
22.3,88.9,27.0,60.7,58.58,1,1
37.7,24.2,14.8,0.8,14.310000000000002,0,0
22.8,53.8,19.4,16.1,28.74,0,0
20.8,73.3,31.3,69.9,58.29,1,0
30.0,58.5,23.7,16.9,32.050000000000004,0,0
24.7,89.9,16.6,28.4,44.12,0,1
20.6,97.2,30.4,69.1,64.94,1,1
22.1,80.1,47.7,69.5,63.58,1,0
20.9,90.6,31.7,56.6,58.25,1,1
43.7,37.9,15.1,2.7,19.84,0,0
41.8,44.7,6.2,4.0,20.43,0,0
29.7,67.2,12.7,10.2,29.75,0,0
25.8,92.9,34.9,49.6,57.27000000000001,0,1
21.0,82.3,46.6,79.9,68.07,1,0
22.3,87.9,43.0,88.5,72.6,1,1
39.3,35.0,12.6,2.4,17.91,0,0
35.6,27.4,8.3,3.9,15.0,0,0
25.8,74.4,15.8,39.2,43.739999999999995,0,0
29.6,68.6,20.8,12.5,32.699999999999996,0,0
18.1,71.2,15.4,65.2,52.33,1,0
30.4,66.1,12.6,13.9,30.95,0,0
36.2,44.0,7.6,0.2,18.419999999999998,0,0
17.0,81.8,48.2,91.6,72.52,1,0
27.8,87.6,20.9,50.7,53.52,1,1
28.0,84.5,23.2,44.1,50.42999999999999,0,0
35.8,26.8,5.2,1.6,13.299999999999999,0,0
24.6,66.7,18.7,15.6,32.45,0,0
24.2,49.1,17.4,12.3,25.550000000000004,0,0
25.2,86.5,28.6,56.1,56.63,1,1
29.9,84.4,31.3,40.1,50.61,0,0
20.2,72.2,32.2,53.3,51.440000000000005,1,0
22.5,73.8,33.5,23.4,40.449999999999996,0,0
27.0,92.5,22.5,54.4,56.71000000000001,1,1
32.0,37.8,11.2,1.6,17.419999999999998,0,0
18.4,78.1,30.2,60.4,55.47,1,0
42.4,31.4,7.0,2.8,16.18,0,0
23.9,78.4,18.3,59.4,53.33,1,0
19.9,72.2,29.0,36.1,43.89000000000001,0,0
30.0,81.1,29.3,32.7,46.269999999999996,0,0
36.3,42.9,6.4,3.0,18.98,0,0
26.2,75.0,17.7,47.7,47.739999999999995,0,0
29.4,85.4,34.4,20.1,43.480000000000004,0,1
27.6,50.8,12.2,7.0,23.240000000000002,0,0
27.2,73.3,28.0,53.7,51.79,1,0
23.9,76.7,33.3,65.9,58.42,1,0
31.2,63.4,20.9,16.9,33.08,0,0
29.5,93.6,27.3,28.5,47.89,0,1
20.1,87.2,26.9,24.4,43.31,0,1
18.8,81.7,16.0,29.8,41.51000000000001,0,0
28.5,58.8,11.5,8.1,26.029999999999998,0,0
38.9,23.3,9.0,0.4,12.840000000000002,0,0
23.7,69.1,11.3,15.4,31.52,0,0
30.7,58.2,15.4,14.1,29.25,0,0
44.1,22.6,10.2,2.4,14.190000000000001,0,0
40.0,20.7,9.2,1.6,12.69,0,0
34.5,25.4,15.8,2.9,15.39,0,0
30.1,68.1,19.1,19.2,34.94,0,0
37.0,35.3,9.9,0.1,16.31,0,0
22.7,93.5,17.1,60.5,57.940000000000005,1,1
31.2,63.3,13.5,10.9,29.169999999999998,0,0
27.2,98.3,36.1,63.5,64.83,1,1
30.1,43.4,10.1,2.2,18.93,0,0
40.1,43.7,8.6,3.8,20.360000000000003,0,0
41.4,34.4,17.5,4.5,19.759999999999998,0,0
24.0,56.5,10.4,5.3,23.549999999999997,0,0
26.6,60.6,10.8,19.7,30.88,0,0
28.0,86.4,25.5,55.1,55.86000000000001,1,1
30.5,65.2,16.1,19.3,33.55,0,0
26.2,62.1,16.1,16.7,31.150000000000002,0,0
31.3,45.3,15.1,10.2,23.819999999999997,0,0
36.4,24.5,12.7,3.0,14.73,0,0
30.6,22.9,8.3,0.1,11.63,0,0
27.1,74.2,29.9,65.9,57.31000000000001,1,0
19.6,92.0,29.9,34.1,49.18,0,1
25.3,49.3,19.8,13.6,26.720000000000002,0,0
19.8,93.3,19.9,20.4,42.10999999999999,0,1
22.4,59.6,13.9,8.5,26.3,0,0
28.5,73.6,21.5,59.4,52.99,1,0
26.8,94.0,49.6,99.9,80.76000000000002,1,1
44.0,26.8,7.7,0.3,14.1,0,0
29.9,60.7,21.4,8.7,28.96,0,0
23.7,51.5,15.0,15.6,27.06,0,0
24.4,94.6,42.4,64.6,65.14,1,1
27.7,64.0,17.2,7.0,28.21,0,0
34.9,43.0,10.8,1.5,19.15,0,0
23.5,65.9,18.3,8.7,29.26,0,0
26.9,69.8,11.9,8.1,29.25,0,0
17.7,99.5,42.6,60.5,64.34,1,1
29.5,87.3,22.9,48.9,53.28,0,1
36.6,21.5,8.4,0.4,11.950000000000001,0,0
28.0,89.8,30.7,35.3,49.99999999999999,0,1
23.8,69.6,15.0,19.6,34.1,0,0
18.7,73.0,21.1,40.3,44.10999999999999,0,0
24.2,55.4,11.1,7.7,24.339999999999996,0,0
27.9,76.6,15.8,23.5,38.32999999999999,0,0
29.3,65.4,14.2,12.8,30.51,0,0
24.6,78.1,31.5,35.9,46.54999999999999,0,0
25.0,52.7,19.3,12.5,27.17,0,0
31.8,56.9,12.0,17.4,29.61,0,0
20.8,90.5,24.8,43.5,51.589999999999996,0,1
22.5,57.1,16.3,16.3,29.16,0,0
32.2,43.1,15.3,1.0,19.61,0,0
17.8,87.3,49.6,98.2,77.17,1,1
27.1,96.8,38.5,76.8,70.16999999999999,1,1
24.2,72.7,29.6,69.6,57.99,1,0
19.5,80.4,43.3,95.7,73.01,1,0
22.7,62.7,14.3,10.1,27.979999999999997,0,0
40.3,24.9,5.0,0.1,12.54,0,0
18.5,80.3,47.5,81.7,68.11999999999999,1,0
26.0,63.6,14.9,9.7,28.54,0,0
31.5,51.7,21.2,9.0,26.5,0,0
33.3,22.1,13.3,4.6,14.459999999999999,0,0
24.3,92.3,31.7,35.4,50.62,0,1
39.3,28.7,12.6,3.2,16.34,0,0
39.6,28.9,17.4,2.0,16.91,0,0
35.4,40.2,9.6,1.0,17.92,0,0
20.4,87.3,40.4,90.1,72.35000000000001,1,1
41.1,24.3,7.6,3.9,14.48,0,0
32.3,33.4,14.2,2.3,17.009999999999998,0,0
18.1,71.6,29.0,44.1,46.730000000000004,0,0
25.6,73.3,16.8,38.0,43.11,0,0
23.7,48.4,20.1,16.6,27.55,0,0
21.0,89.7,27.9,28.1,45.830000000000005,0,1
36.5,34.3,17.9,4.3,19.240000000000002,0,0
16.1,87.9,34.4,65.4,61.02,1,1
37.7,22.3,12.4,0.2,13.02,0,0
38.8,24.6,5.0,3.3,13.579999999999998,0,0
25.1,68.5,13.8,10.1,29.860000000000003,0,0
22.4,57.7,23.3,14.8,30.13,0,0
27.2,59.6,21.6,12.1,29.759999999999998,0,0
31.7,27.5,11.4,1.9,14.459999999999999,0,0
39.8,31.8,8.8,0.5,15.479999999999999,0,0
31.1,57.3,12.1,19.6,30.559999999999995,0,0
31.9,60.8,16.0,5.2,26.71,0,0
21.8,93.6,26.9,46.4,54.2,0,1
23.5,86.7,20.4,37.6,47.480000000000004,0,1
28.7,84.8,18.0,48.7,51.39,0,0
22.8,52.1,19.4,7.1,24.63,0,0
35.8,23.8,15.2,2.2,14.639999999999999,0,0
23.0,92.1,28.7,57.1,58.51,1,1
22.6,80.8,23.7,49.0,50.84,0,0
30.9,30.0,15.6,2.9,16.37,0,0
42.2,28.3,10.7,1.6,15.490000000000002,0,0
25.8,45.8,11.0,18.3,25.839999999999996,0,0
21.9,80.9,40.5,99.3,74.27999999999999,1,0
24.9,85.8,37.0,67.4,62.59,1,1
32.5,41.6,13.9,0.2,18.59,0,0
22.8,52.2,21.2,16.0,28.580000000000005,0,0
30.8,54.4,13.2,15.0,28.04,0,0
25.5,57.6,23.7,14.8,30.490000000000006,0,0
27.0,92.6,41.3,78.8,70.26,1,1
25.9,54.9,16.0,7.7,25.339999999999996,0,0
25.5,91.6,48.0,91.7,76.30999999999999,1,1
33.5,37.1,15.1,0.3,17.62,0,0
41.3,25.8,6.5,0.5,13.370000000000001,0,0
26.3,81.7,41.9,96.5,74.11999999999999,1,0
44.0,42.0,16.4,1.8,21.0,0,0
19.9,81.7,20.7,46.4,49.2,0,0
29.9,53.2,10.8,16.9,27.869999999999997,0,0
18.9,73.2,16.4,31.2,39.61,0,0
18.5,88.3,47.5,72.8,66.96,1,1
33.7,33.6,9.4,2.0,16.130000000000003,0,0
26.9,79.8,23.0,22.0,40.029999999999994,0,0
28.3,57.4,22.0,15.6,30.689999999999998,0,0
21.5,70.9,33.5,57.5,53.12,1,0
40.0,42.3,6.4,2.4,18.93,0,0
38.5,25.5,15.0,1.1,14.94,0,0
23.3,83.5,34.3,82.5,67.24,1,0
41.3,20.2,12.6,4.9,14.669999999999998,0,0
32.8,21.4,12.6,4.7,14.099999999999998,0,0
26.6,96.5,38.2,68.8,66.77,1,1
37.2,24.0,17.0,0.2,14.4,0,0
26.5,74.6,34.7,59.9,55.93,1,0
19.8,89.1,49.7,99.2,78.33,1,1
25.8,76.2,17.8,67.4,55.96000000000001,1,0
30.4,49.2,14.6,18.0,27.92,0,0
25.5,75.8,33.5,55.3,54.11,1,0
31.7,33.1,9.5,0.4,15.16,0,0
31.8,27.1,5.4,3.0,13.590000000000002,0,0
31.7,52.9,13.4,18.8,29.240000000000002,0,0
23.5,99.2,47.5,88.4,76.97,1,1
38.6,44.8,13.6,2.4,20.979999999999997,0,0
28.1,58.3,12.5,11.8,27.520000000000003,0,0
45.0,28.3,11.5,0.0,15.290000000000001,0,0
27.1,48.4,22.8,18.2,29.07,0,0
29.1,70.2,33.6,34.5,44.489999999999995,0,0
32.8,40.5,18.0,0.1,19.07,0,0
41.2,42.2,15.3,2.8,20.96,0,0
25.7,67.3,15.3,18.6,33.26,0,0
29.1,49.7,13.0,14.8,26.340000000000003,0,0
29.0,75.5,16.3,61.2,53.29,1,0
22.8,71.9,27.6,22.7,38.45,0,0
31.2,54.0,12.8,13.2,27.16,0,0
22.9,66.6,23.4,15.3,33.07,0,0
27.7,85.4,17.5,45.3,50.010000000000005,0,1
30.2,41.3,9.2,2.7,18.33,0,0
22.4,86.8,34.6,49.2,54.88,0,1
44.3,22.7,9.5,3.9,14.7,0,0
25.6,89.3,29.4,69.9,63.190000000000005,1,1
42.0,28.1,17.7,2.1,17.009999999999998,0,0
26.9,85.3,44.6,70.7,65.48,1,1
26.2,65.4,11.2,15.5,30.68,0,0
26.2,81.4,34.8,86.8,68.72,1,0
26.0,71.0,18.8,44.7,45.540000000000006,0,0
28.5,55.1,12.3,18.5,29.240000000000002,0,0
24.8,46.3,15.4,14.3,25.169999999999998,0,0
16.0,93.1,30.8,99.5,75.49,1,1
27.8,53.5,18.5,14.6,28.37,0,0
23.8,98.5,41.9,95.9,78.66999999999999,1,1
24.9,96.6,38.8,83.6,72.66999999999999,1,1
18.1,94.7,48.6,68.5,67.34,1,1
36.3,29.0,8.9,2.4,15.07,0,0
30.8,24.0,13.6,0.1,13.04,0,0
18.7,75.0,31.7,46.7,49.39000000000001,0,0
20.2,84.8,34.3,58.3,57.64,1,0
20.8,75.6,24.8,62.9,54.879999999999995,1,0
36.9,23.2,16.2,3.8,15.41,0,0
23.5,96.7,49.0,85.5,75.36,1,1
26.7,54.1,11.8,7.0,24.060000000000002,0,0
20.9,90.2,16.4,67.1,59.269999999999996,1,1
37.8,39.6,7.5,3.4,18.52,0,0
40.1,20.4,14.8,1.3,13.61,0,0
34.7,26.4,14.6,2.8,15.43,0,0
27.0,50.9,16.7,15.3,27.43,0,0
19.7,97.1,40.1,74.0,68.72,1,1
21.8,86.7,15.0,21.4,39.75,0,1
24.1,91.1,31.8,63.8,61.61999999999999,1,1
30.2,67.0,14.1,12.5,30.939999999999998,0,0
32.9,29.2,10.8,3.9,15.77,0,0
32.0,37.9,11.5,4.3,18.59,0,0
37.1,28.2,10.7,1.5,14.91,0,0
37.2,38.8,16.8,3.1,19.96,0,0
21.8,87.5,40.6,67.9,63.71,1,1
26.0,53.7,22.2,17.7,30.23,0,0
40.5,34.4,9.7,2.3,17.229999999999997,0,0
22.4,51.0,24.0,8.6,25.779999999999998,0,0
37.3,34.2,10.4,0.3,16.189999999999998,0,0
28.9,61.1,15.2,12.2,29.139999999999997,0,0
22.5,90.5,48.8,92.5,76.16000000000001,1,1
29.4,72.3,21.9,29.2,40.69,0,0
34.9,28.7,16.6,3.2,16.700000000000003,0,0
25.9,68.2,15.8,15.9,32.57,0,0
44.9,22.0,8.1,2.8,13.83,0,0
21.9,80.0,16.7,69.8,57.45,1,0
29.1,86.7,23.3,55.6,55.81999999999999,1,1
41.9,30.2,17.6,3.3,18.09,0,0
26.8,54.5,20.2,15.4,29.229999999999997,0,0
23.1,49.8,13.7,17.4,26.95,0,0
27.2,50.1,21.4,15.5,28.23,0,0
21.6,80.0,21.8,41.3,47.03999999999999,0,0
23.4,80.6,22.9,40.9,47.459999999999994,0,0
26.2,55.4,13.5,5.7,24.22,0,0
28.9,50.2,24.8,16.1,29.35,0,0
27.7,67.8,14.6,19.1,33.67,0,0
22.8,63.2,21.8,15.6,31.840000000000003,0,0
26.6,92.1,25.6,65.0,61.41,1,1
27.8,85.7,42.2,72.7,66.01,1,1
30.6,21.5,12.3,2.5,12.97,0,0
19.6,88.5,23.1,27.1,43.97,0,1
41.4,37.5,15.6,4.1,20.150000000000002,0,0
22.9,53.9,21.2,9.6,26.54,0,0
23.4,74.2,28.1,67.6,57.260000000000005,1,0
20.8,93.1,23.7,59.5,58.55,1,1
38.6,24.4,17.5,2.2,15.559999999999999,0,0
22.6,60.7,24.6,8.4,28.750000000000004,0,0
32.9,31.2,10.5,1.4,15.309999999999999,0,0
28.5,63.4,12.9,14.2,30.130000000000003,0,0
33.8,26.9,11.3,1.4,14.27,0,0
39.0,27.2,15.1,2.2,15.96,0,0
27.8,88.9,29.3,44.7,53.190000000000005,0,1
30.0,93.8,22.9,41.6,52.36,0,1
31.3,67.4,24.0,9.1,31.790000000000003,0,0
28.3,60.7,16.2,18.5,31.68,0,0
34.1,27.4,10.0,2.3,14.549999999999999,0,0
18.3,86.2,26.4,33.3,46.29,0,1
27.5,47.0,18.8,9.7,24.490000000000002,0,0
37.7,30.4,16.9,0.4,16.43,0,0
24.9,55.6,12.5,17.2,28.549999999999997,0,0
22.2,46.4,15.1,13.8,24.68,0,0
40.0,20.5,5.8,1.1,11.75,0,0
26.5,74.0,23.7,29.1,41.230000000000004,0,0
24.3,71.4,20.9,24.1,37.67,0,0
22.2,80.9,46.4,97.8,74.89,1,0
17.9,89.0,42.7,77.6,68.07000000000001,1,1
29.5,69.0,13.3,8.5,29.71,0,0
29.3,69.3,14.6,7.7,29.72,0,0
24.1,86.7,30.9,87.3,69.52000000000001,1,1
27.2,68.9,23.3,19.7,35.93,0,0
21.0,79.3,21.8,53.9,51.81,1,0
38.0,34.1,15.3,0.8,17.41,0,0
24.6,48.4,13.4,6.2,22.14,0,0
29.0,89.9,27.9,44.1,53.089999999999996,0,1
25.1,47.3,11.2,15.9,25.3,0,0
24.9,93.8,17.8,67.9,61.35,1,1
41.2,36.6,11.1,2.7,18.400000000000002,0,0
39.5,22.6,11.7,4.0,14.670000000000002,0,0
21.9,82.7,20.5,51.5,51.699999999999996,1,0
20.1,81.8,19.6,40.2,46.550000000000004,0,0
27.6,46.2,13.5,11.8,24.040000000000003,0,0
28.4,72.6,17.7,50.5,48.36,1,0
22.1,85.4,22.3,41.8,49.010000000000005,0,1
31.1,63.8,13.3,5.6,27.149999999999995,0,0
33.2,33.1,13.4,0.4,16.09,0,0
24.8,63.6,10.8,10.8,28.04,0,0
19.3,89.7,20.7,31.8,45.7,0,1
39.5,40.1,9.0,1.7,18.46,0,0
20.3,96.1,36.9,94.4,76.0,1,1
26.6,93.1,24.1,57.5,58.41,1,1
28.8,68.8,14.6,18.0,33.64,0,0
29.1,87.5,24.8,46.9,52.88000000000001,0,1
35.4,20.0,14.7,4.0,14.079999999999998,0,0
26.3,80.7,23.2,39.7,47.36000000000001,0,0
28.6,54.2,22.3,16.8,30.300000000000004,0,0
26.1,87.3,23.9,36.9,48.339999999999996,0,1
17.0,99.4,43.3,67.7,67.26,1,1
33.3,39.9,9.5,2.2,18.08,0,0
28.0,56.8,22.7,7.5,27.38,0,0
39.3,44.8,5.6,0.7,18.769999999999996,0,0
36.2,20.7,9.2,4.7,13.55,0,0
21.1,81.3,19.4,30.0,42.38,0,0
25.5,84.5,16.7,23.0,40.44,0,0
19.3,83.2,48.2,68.5,63.93,1,0
35.7,44.2,9.9,0.5,19.009999999999998,0,0
37.9,37.1,13.3,3.9,19.14,0,0
24.5,62.2,12.2,13.3,28.87,0,0
19.6,91.4,18.9,42.9,50.32,0,1
22.1,83.2,48.7,82.6,69.95,1,0
18.4,81.6,17.9,44.5,47.7,0,0
24.1,69.0,13.5,11.6,30.45,0,0
22.5,57.4,20.0,6.3,25.99,0,0
23.2,86.2,15.7,28.0,42.52,0,1
24.3,72.1,23.2,36.9,43.46,0,0
27.2,96.4,34.9,60.3,62.74000000000001,1,1
19.4,87.4,16.2,67.1,58.24,1,1
28.8,86.6,19.2,68.8,60.220000000000006,1,1
28.2,66.1,13.1,14.2,30.95,0,0
22.1,67.8,19.2,5.7,28.67,0,0
25.2,82.6,25.2,65.0,58.34,1,0
23.9,84.4,27.7,56.7,55.93,1,0
28.8,79.0,31.6,28.2,44.18000000000001,0,0
19.4,82.3,23.6,60.3,55.47,1,0
24.4,45.1,19.6,13.5,25.290000000000003,0,0
36.2,25.7,8.8,2.7,14.17,0,0
20.9,86.7,25.6,51.9,53.980000000000004,1,1
30.0,28.3,15.4,3.4,15.93,0,0
21.2,80.9,31.5,97.0,71.49000000000001,1,0
18.6,78.8,24.1,28.3,41.63999999999999,0,0
37.4,38.1,11.5,3.1,18.71,0,0
25.0,62.2,21.9,10.7,29.82,0,0
29.0,89.2,24.0,35.9,48.82,0,1
